1651815007551618885,290.317921,0.000000
1651815007569339241,3.439139,0.000000
1651815007588308824,2.391308,0.000000
1651815007609255185,348.029030,0.000000
1651815007622500281,3.620997,0.000000
1651815007642495405,15.839622,0.000000
1651815007669393760,59.061221,0.000000
1651815007861237859,126.206136,0.000000
1651815007912300610,650.908976,0.000000
1651815008064200919,112.922366,0.000000
1651815008201929460,331.386939,0.000000
1651815008237821375,4.054011,0.000000
1651815008305987000,580.351678,0.000000
1651815008328640573,2.036860,0.000000
1651815008360802608,226.228215,0.000000
1651815008382291040,3.810892,0.000000
1651815008411387612,1150.075417,0.000000
1651815008443447936,4.066378,0.000000
1651815008484361009,3.638188,0.000000
1651815008638396334,55.964735,0.000000
1651815008662845158,149.050165,0.000000
1651815008784560076,3.298211,0.000000
1651815008801328800,12.932164,0.000000
1651815008816187265,305.741052,0.000000
1651815008824797253,2.981553,0.000000
1651815008850947547,98.249184,0.000000
1651815008952463713,3.617965,0.000000
1651815009011301493,142.563855,0.000000
1651815009038952634,23.441131,0.000000
1651815009084117332,2.675125,0.000000
1651815009096462993,584.352084,0.000000
1651815009124216695,244.470203,0.000000
1651815009134122302,3.874020,0.000000
1651815009142272353,3.403859,0.000000
1651815009584230438,360.613259,0.000000
1651815009805796110,827.621309,0.000000
1651815009819500430,3.776331,0.000000
1651815009911505352,757.968898,0.000000
1651815010013289125,842.239869,0.000000
1651815010021020531,177.403756,0.000000
1651815010049421260,13.457468,0.000000
1651815010080616161,450.137452,0.000000
1651815010087045979,2.614795,0.000000
1651815010113397653,78.552504,0.000000
1651815010132792537,2.716807,0.000000
1651815010336400729,127.411849,0.000000
1651815010346316497,399.291203,0.000000
1651815010375535486,233.230078,0.000000
1651815010390937485,12.111568,0.000000
1651815010400560293,19.993796,0.000000
1651815010486143613,395.844251,0.000000
1651815010511887756,77.784495,0.000000
1651815010759974010,216.472098,0.000000
1651815010808384757,16.489566,0.000000
1651815010925108182,499.497864,0.000000
1651815010973696962,155.910191,0.000000
1651815011007408185,479.736555,0.000000
1651815011137715366,99.392598,0.000000
1651815011153925938,80.766471,0.000000
1651815011159759892,3.174304,0.000000
1651815011187158766,811.468459,0.000000
1651815011208861412,2.275490,0.000000
1651815011341529744,3.683097,0.000000
1651815011354359598,257.687954,0.000000
1651815011355752524,13.131558,0.000000
1651815011363268498,191.012627,0.000000
1651815011376034632,107.754763,0.000000
1651815011381942212,3.755661,0.000000
1651815011427060053,3.770841,0.000000
1651815011433454336,3.246660,0.000000
1651815011536432615,153.346389,0.000000
1651815011559208201,15.595974,0.000000
1651815011579388238,107.236362,0.000000
1651815011599177050,16.609580,0.000000
1651815011665281126,219.739457,0.000000
1651815011706511829,3.987043,0.000000
1651815011780589431,348.954392,0.000000
1651815011867998007,16.398845,0.000000
1651815011926348975,2.297623,0.000000
1651815012014951196,323.501509,0.000000
1651815012046715312,113.635294,0.000000
1651815012051912996,4.079028,0.000000
1651815012096999638,2.919628,0.000000
1651815012135679142,5.706264,0.000000
1651815012348843216,204.870585,0.000000
1651815012407828263,778.720709,0.000000
1651815012561302653,408.171172,0.000000
1651815012747360934,130.074468,0.000000
1651815012798091664,705.081417,0.000000
1651815012822526594,3.881935,0.000000
1651815012894996670,128.634587,0.000000
1651815012908613857,4.053128,0.000000
1651815013118025858,686.963811,0.000000
1651815013228215528,862.837151,0.000000
1651815013241087442,3.791930,0.000000
1651815013272585208,108.768639,0.000000
1651815013396998022,103.128261,0.000000
1651815013435424112,419.167982,0.000000
1651815013483715845,4.398846,0.000000
1651815013550400317,98.390747,0.000000
1651815013563174866,4.103811,0.000000
1651815013575598388,3.646198,0.000000
1651815013584236723,231.915707,0.000000
1651815013621648474,128.952151,0.000000
1651815013648568300,4.575818,0.000000
1651815013704912190,2.868532,0.000000
1651815013723032899,133.808427,0.000000
1651815013740319518,3.091248,0.000000
1651815013755327890,18.062651,0.000000
1651815013821234225,79.669707,0.000000
1651815013860122591,2.856278,0.000000
1651815013878093109,147.183070,0.000000
1651815013878875073,2.716215,0.000000
1651815013905464122,138.825212,0.000000
1651815013907412130,2.922225,0.000000
1651815014011529309,3.443958,0.000000
1651815014049105367,106.899664,0.000000
1651815014074088940,936.096989,0.000000
1651815014085604560,3.884501,0.000000
1651815014116751503,184.269744,0.000000
1651815014232669588,105.254414,0.000000
1651815014309841317,226.930959,0.000000
1651815014378726783,4.001412,0.000000
1651815014521429381,90.134418,0.000000
1651815014542793715,428.931692,0.000000
1651815014771180633,155.129669,0.000000
1651815014814359262,4.161352,0.000000
1651815014845998104,755.480054,0.000000
1651815014915695791,597.667625,0.000000
1651815014966678061,3.965513,0.000000
1651815015183977807,121.019390,0.000000
1651815015299356758,464.646471,0.000000
1651815015312732073,4.162394,0.000000
1651815015353229752,4.150372,0.000000
1651815015371948889,108.730072,0.000000
1651815015389185674,4.102802,0.000000
1651815015409770431,785.175136,0.000000
1651815015461591629,17.220513,0.000000
1651815015574256479,75.627264,0.000000
1651815015603309379,15.389799,0.000000
1651815015630089333,602.462659,0.000000
1651815015854026372,364.247834,0.000000
1651815015934507373,538.859096,0.000000
1651815016129044330,456.285523,0.000000
1651815016286133262,311.279939,0.000000
1651815016312490860,575.638462,0.000000
1651815016377841699,501.839670,0.000000
1651815016397407015,187.862921,0.000000
1651815016441167413,46.859405,0.000000
1651815016448342618,3.340024,0.000000
1651815016498209686,9.743934,0.000000
1651815016529059685,4.116908,0.000000
1651815016654176237,182.028509,0.000000
1651815016662901661,4.124022,0.000000
1651815016707145034,3.963577,0.000000
1651815016750063830,4.102916,0.000000
1651815016787724817,207.980077,0.000000
1651815016950230308,552.993322,0.000000
1651815017066590681,109.593743,0.000000
1651815017122734038,95.745832,0.000000
1651815017123870577,628.235855,0.000000
1651815017138991039,58.378944,0.000000
1651815017192728915,4.104011,0.000000
1651815017422325368,628.580329,0.000000
1651815017494378296,55.897858,0.000000
1651815017531481410,30.975279,0.000000
1651815017568303356,389.844851,0.000000
1651815017628654670,472.923286,0.000000
1651815017667695775,464.172748,0.000000
1651815017740431119,4.254376,0.000000
1651815017762503789,4.359482,0.000000
1651815017871069751,106.949314,0.000000
1651815017904560811,2.515262,0.000000
1651815018021141410,413.836626,0.000000
1651815018083600079,491.817160,0.000000
1651815018161639691,235.645500,0.000000
1651815018205089359,417.633269,0.000000
1651815018225212459,4.593770,0.000000
1651815018240480528,123.468059,0.000000
1651815018281985102,3.654342,0.000000
1651815018345777891,11.077523,0.000000
1651815018387618153,29.958285,0.000000
1651815018468944962,241.938253,0.000000
1651815018478644143,4.113983,0.000000
1651815018534998112,221.820965,0.000000
1651815018622394546,4.401040,0.000000
1651815018669708768,9.909555,0.000000
1651815018927947493,448.188011,0.000000
1651815019033048005,627.516852,0.000000
1651815019052503856,880.660990,0.000000
1651815019063184895,3.948533,0.000000
1651815019118664998,371.719920,0.000000
1651815019127122373,196.065059,0.000000
1651815019194754109,3.122056,0.000000
1651815019225851818,95.667892,0.000000
1651815019226949172,3.379548,0.000000
1651815019609955835,460.471940,0.000000
1651815019660004187,366.428681,0.000000
1651815019723480823,3.193781,0.000000
1651815019833819835,731.384446,0.000000
1651815019885707772,4.585817,0.000000
1651815019943958623,186.774253,0.000000
1651815019963024262,730.919416,0.000000
1651815020060839543,302.562867,0.000000
1651815020131536888,226.174305,0.000000
1651815020164500211,159.658038,0.000000
1651815020190312882,4.689370,0.000000
1651815020300110050,3.652168,0.000000
1651815020316890901,351.613030,0.000000
1651815020319665346,112.127371,0.000000
1651815020395455939,12.537276,0.000000
1651815020396078434,95.373842,0.000000
1651815020453070607,3.539235,0.000000
1651815020471593711,64.044328,0.000000
1651815020481052612,3.917735,0.000000
1651815020583847475,363.219249,0.000000
1651815020635711556,98.641816,0.000000
1651815020686244566,360.416531,0.000000
1651815020731746215,94.886234,0.000000
1651815020741466589,90.959155,0.000000
1651815020749720695,4.130886,0.000000
1651815020769687367,244.248178,0.000000
1651815020785448058,86.026013,0.000000
1651815020791542072,4.379485,0.000000
1651815021000136467,182.124010,0.000000
1651815021012035106,75.130392,0.000000
1651815021016772441,3.125967,0.000000
1651815021045806450,236.395490,0.000000
1651815021079647510,4.538523,0.000000
1651815021128451869,94.596512,0.000000
1651815021193150212,16.675364,0.000000
1651815021219199988,4.589399,0.000000
1651815021244342776,474.533731,0.000000
1651815021288344119,22.031457,0.000000
1651815021318347038,37.914783,0.000000
1651815021319472856,222.535988,0.000000
1651815021346868112,4.602267,0.000000
1651815021379076696,32.352558,0.000000
1651815021381936130,3.950719,0.000000
1651815021470232228,51.808653,0.000000
1651815021513417634,131.754885,0.000000
1651815021528472563,4.964020,0.000000
1651815021635933612,219.822020,0.000000
1651815021778509476,216.289979,0.000000
1651815021839903206,132.816124,0.000000
1651815021865773662,442.014682,0.000000
1651815021874207794,4.609557,0.000000
1651815021899407990,23.067312,0.000000
1651815022019377559,127.470369,0.000000
1651815022121125835,197.246183,0.000000
1651815022143029418,579.545412,0.000000
1651815022178978045,4.452467,0.000000
1651815022199308446,16.016670,0.000000
1651815022221671240,4.407914,0.000000
1651815022343657657,82.266669,0.000000
1651815022361415026,15.645986,0.000000
1651815022368891300,4.382480,0.000000
1651815022393932027,484.041044,0.000000
1651815022442822616,4.299592,0.000000
1651815022524652482,28.272770,0.000000
1651815022577969890,17.463700,0.000000
1651815022630463691,4.033863,0.000000
1651815022672721145,199.779684,0.000000
1651815022755562259,54.712020,0.000000
1651815022781160650,3.254243,0.000000
1651815022793902541,260.044798,0.000000
1651815022815581935,17.566575,0.000000
1651815022855063862,172.165686,0.000000
1651815022863622999,4.420380,0.000000
1651815022870919050,4.161412,0.000000
1651815022894054268,15.911903,0.000000
1651815022902349331,831.360828,0.000000
1651815022925343573,15.716234,0.000000
1651815022943179793,3.783494,0.000000
1651815022955758212,2.843294,0.000000
1651815022967620787,5.581719,0.000000
1651815022981073744,11.539246,0.000000
1651815022991165483,3.780155,0.000000
1651815023042309466,3.703214,0.000000
1651815023068097392,3.485817,0.000000
1651815023077812362,4.755504,0.000000
1651815023097656139,17.595764,0.000000
1651815023172595574,3.230468,0.000000
1651815023192803342,17.934500,0.000000
1651815023201710289,4.668751,0.000000
1651815023293599215,309.373982,0.000000
1651815023356433280,4.323876,0.000000
1651815023395180873,4.507149,0.000000
1651815023498579720,194.839033,0.000000
1651815023554648702,3.780158,0.000000
1651815023603302536,671.150542,0.000000
1651815023623937644,48.969254,0.000000
1651815023632423693,3.768817,0.000000
1651815023745951458,101.766683,0.000000
1651815023885696726,470.055934,0.000000
1651815023991458297,169.506147,0.000000
1651815024055510335,878.209379,0.000000
1651815024075209395,3.923526,0.000000
1651815024129094682,4.763871,0.000000
1651815024180530502,555.972991,0.000000
1651815024181282740,255.052704,0.000000
1651815024212599423,17.969932,0.000000
1651815024229519865,4.712534,0.000000
1651815024277255329,90.814922,0.000000
1651815024345527557,192.251553,0.000000
1651815024444313113,161.779902,0.000000
1651815024459784926,107.083276,0.000000
1651815024518808293,142.552399,0.000000
1651815024519440227,27.912635,0.000000
1651815024581057988,18.442753,0.000000
1651815024599290527,117.320802,0.000000
1651815024649467049,110.772581,0.000000
1651815024652745358,3.475097,0.000000
1651815024817080738,103.023174,0.000000
1651815024898788920,129.851237,0.000000
1651815024914717085,5.066286,0.000000
1651815025113622211,177.630680,0.000000
1651815025128365887,826.414442,0.000000
1651815025452531905,189.520534,0.000000
1651815025477515554,649.123237,0.000000
1651815025510833891,18.786186,0.000000
1651815025530917296,4.773549,0.000000
1651815025624051253,439.025034,0.000000
1651815025627765147,81.177269,0.000000
1651815025660234063,19.189762,0.000000
1651815025737802524,110.243563,0.000000
1651815025764211022,4.817761,0.000000
1651815025786135464,1089.762865,0.000000
1651815025800388411,4.954587,0.000000
1651815025817080927,4.558525,0.000000
1651815025826654273,4.526416,0.000000
1651815025849431301,4.577912,0.000000
1651815025889909253,3.168211,0.000000
1651815025898023546,4.280694,0.000000
1651815025960691899,360.119619,0.000000
1651815025969096787,3.584562,0.000000
1651815025984469000,14.587874,0.000000
1651815026053957823,56.896966,0.000000
1651815026085007572,4.803414,0.000000
1651815026270445009,122.694856,0.000000
1651815026315077862,329.046216,0.000000
1651815026329545712,415.842706,0.000000
1651815026351760999,4.211205,0.000000
1651815026352701509,440.084467,0.000000
1651815026384018358,16.776864,0.000000
1651815026404136107,3.253652,0.000000
1651815026418999809,53.547334,0.000000
1651815026458148381,4.910966,0.000000
1651815026491936076,87.423995,0.000000
1651815026792882577,428.514423,0.000000
